"","x"
"2749",5.79059372274306e-05
"2750",4.80852846897128e-05
"2751",3.90552589447219e-05
"2752",3.11608957202683e-05
"2753",2.45385582287226e-05
"2754",1.91407874350261e-05
"2755",1.48066597230574e-05
"2756",1.13383847809753e-05
"2757",8.55679455078616e-06
"2758",6.3260553451091e-06
"2759",4.55267965091229e-06
"2760",3.1710811937712e-06
"2761",3.81803611214449e-09
"2762",5.81118224968103e-09
"2763",8.76621779659228e-09
"2764",1.35067440028291e-08
"2765",2.20402024380479e-08
"2766",3.90658511515109e-08
"2767",7.49545145636861e-08
"2768",1.51252298101003e-07
"2769",3.10191145226181e-07
"2770",6.30008093886829e-07
"2771",1.24776443073948e-06
"2772",2.3903457725195e-06
"2773",4.41191114109582e-06
"2774",7.8319936088587e-06
"2775",1.33631766156107e-05
"2776",2.19123236060671e-05
"2777",3.45374297698727e-05
"2778",5.23464555061943e-05
"2779",7.63369963259318e-05
"2780",0.000107195137464843
"2781",0.000145092649183564
"2782",0.00018953464674637
"2783",0.00023930626985425
"2784",0.0002925440865168
"2785",0.000346922727691318
"2786",0.000399914726187821
"2787",0.000449067089405239
"2788",0.000492247700581042
"2789",0.000527839431329108
"2790",0.000554881054198939
"2791",0.000573155903756496
"2792",0.000583211737924044
"2793",0.00058627626895216
"2794",0.000584036225886405
"2795",0.000578284967515985
"2796",0.00057050221715034
"2797",0.000561478636380473
"2798",0.000551107497693442
"2799",0.000538425288635161
"2800",0.000521908023168204
"2801",0.000499950982995016
"2802",0.000471404940436564
"2803",0.000436025782909354
"2804",0.000394716245631529
"2805",0.000349489366812493
"2806",0.000303151823417485
"2807",0.000258777779076056
"2808",0.000219102946240672
"2809",0.000185995532234998
"2810",0.000160142916527434
"2811",0.000141031729082595
"2812",0.000127212582299434
"2813",0.000116758048602044
"2814",0.000107771918786814
"2815",9.88055646135655e-05
"2816",8.9081363596367e-05
"2817",7.84948457706781e-05
"2818",6.74389745662894e-05
"2819",5.65406708672618e-05
"2820",4.64082758718534e-05
"2821",3.74622026833461e-05
"2822",2.98756616779348e-05
"2823",2.36087417137702e-05
"2824",1.84931288149551e-05
"2825",1.43215874839599e-05
"2826",1.09107608378511e-05
"2827",8.12694280673772e-06
"2828",5.88187426997764e-06
"2829",4.1137971831841e-06
"2830",6.08796610707375e-09
"2831",9.17710907619017e-09
"2832",1.35943685695794e-08
"2833",2.03015751503741e-08
"2834",3.16344351294588e-08
"2835",5.30564233178988e-08
"2836",9.65673873924953e-08
"2837",1.86868293612908e-07
"2838",3.71761282717138e-07
"2839",7.38463910103463e-07
"2840",1.43721253912016e-06
"2841",2.71229146822861e-06
"2842",4.93806221740427e-06
"2843",8.65361713697377e-06
"2844",1.45849690051055e-05
"2845",2.36397997644388e-05
"2846",3.68591614799551e-05
"2847",5.53156679122279e-05
"2848",7.99598065942277e-05
"2849",0.000111433280163767
"2850",0.000149885365406294
"2851",0.000194837436177482
"2852",0.000245135512821744
"2853",0.00029901006145046
"2854",0.00035423337114457
"2855",0.00040834053849148
"2856",0.000458871962101677
"2857",0.000503605548828818
"2858",0.000540765412908774
"2859",0.000569203934732218
"2860",0.000588544571267592
"2861",0.00059924892158594
"2862",0.000602554243633407
"2863",0.000600240368702594
"2864",0.000594235445933538
"2865",0.000586140368454753
"2866",0.000576806379240284
"2867",0.000566106661681579
"2868",0.000552991524124545
"2869",0.000535827834968153
"2870",0.000512933109025152
"2871",0.000483156119373709
"2872",0.000446344578470709
"2873",0.000403573052789913
"2874",0.000357066933742843
"2875",0.000309834593226679
"2876",0.000265093790546186
"2877",0.000225633625829027
"2878",0.000193274198377961
"2879",0.000168562870185688
"2880",0.000150781328129224
"2881",0.000138249100333873
"2882",0.000128824808264663
"2883",0.000120454419855399
"2884",0.000111613389104388
"2885",0.000101536140915852
"2886",9.02033229104375e-05
"2887",7.81355023152962e-05
"2888",6.60936752457744e-05
"2889",5.47966540086316e-05
"2890",4.4735640439882e-05
"2891",3.61148272822891e-05
"2892",2.8897255284513e-05
"2893",2.29057789214041e-05
"2894",1.79260774643564e-05
"2895",1.37761007252784e-05
"2896",1.03313270113021e-05
"2897",7.51551548449966e-06
"2898",5.27579532102786e-06
"2899",9.60869435935238e-09
"2900",1.43781307617182e-08
"2901",2.10016856044358e-08
"2902",3.05916646053154e-08
"2903",4.58500112896132e-08
"2904",7.31254351761347e-08
"2905",1.26353496115157e-07
"2906",2.34040327930966e-07
"2907",4.50762241099228e-07
"2908",8.74705972649508e-07
"2909",1.67223189285724e-06
"2910",3.10891909415491e-06
"2911",5.58379311200673e-06
"2912",9.65960383629783e-06
"2913",1.60779706730214e-05
"2914",2.57455976198004e-05
"2915",3.967871786848e-05
"2916",5.88992235230394e-05
"2917",8.42877454412159e-05
"2918",0.000116413806905555
"2919",0.00015537595110235
"2920",0.000200689283577054
"2921",0.000251250141026756
"2922",0.000305388856224896
"2923",0.00036099930412878
"2924",0.000415718702703108
"2925",0.000467130397886538
"2926",0.000512974251829287
"2927",0.000551361986440159
"2928",0.000580993647366236
"2929",0.000601350081369359
"2930",0.000612805517080078
"2931",0.00061658826001002
"2932",0.000614539234818755
"2933",0.000608681534682987
"2934",0.000600696055195642
"2935",0.000591458226018419
"2936",0.000580794027679988
"2937",0.000567551965756812
"2938",0.000549985467037845
"2939",0.000526339274913907
"2940",0.000495471336695217
"2941",0.000457335134678949
"2942",0.000413190670565637
"2943",0.000365486505911655
"2944",0.000317439182295061
"2945",0.000272411653635788
"2946",0.00023324363921578
"2947",0.000201701404378481
"2948",0.000178185601123453
"2949",0.000161767430799533
"2950",0.000150532695424517
"2951",0.000142127286710492
"2952",0.000134344346052615
"2953",0.000125591009400078
"2954",0.00011512193781217
"2955",0.000103009330228204
"2956",8.99040546230698e-05
"2957",7.66991973143257e-05
"2958",6.42178694775027e-05
"2959",5.30135702851028e-05
"2960",4.3313338680935e-05
"2961",3.50779852880968e-05
"2962",2.81209683887954e-05
"2963",2.22251597871714e-05
"2964",1.72177566792012e-05
"2965",1.29929551238148e-05
"2966",9.49544368883435e-06
"2967",6.68783827434764e-06
"2968",1.50021836825534e-08
"2969",2.23218423673819e-08
"2970",3.22503860945126e-08
"2971",4.60531511397231e-08
"2972",6.68201321771231e-08
"2973",1.01893496509442e-07
"2974",1.67461509962318e-07
"2975",2.96550943510933e-07
"2976",5.51880821319537e-07
"2977",1.04491544548314e-06
"2978",1.96162419715572e-06
"2979",3.59358380551617e-06
"2980",6.37004853439736e-06
"2981",1.08828895731239e-05
"2982",1.78930065856167e-05
"2983",2.83056956488046e-05
"2984",4.31053340075659e-05
"2985",6.32475309330604e-05
"2986",8.95186050671898e-05
"2987",0.000122384541497498
"2988",0.000161859506659976
"2989",0.000207423080872612
"2990",0.000258004342642306
"2991",0.000312033599975951
"2992",0.000367547007756844
"2993",0.000422323927634738
"2994",0.000474044633567865
"2995",0.0005204705211593
"2996",0.000559656560367331
"2997",0.000590193439048679
"2998",0.000611443475022039
"2999",0.000623696056522063
"3000",0.000628152775996104
"3001",0.000626682335228185
"3002",0.000621360952921723
"3003",0.000613906927232415
"3004",0.000605183137399861
"3005",0.00059494171433099
"3006",0.000581914078173418
"3007",0.000564234981496206
"3008",0.000540078323688191
"3009",0.000508317027127896
"3010",0.000469017235891224
"3011",0.00042363050738961
"3012",0.000374832979756456
"3013",0.000326051839422807
"3014",0.00028079609053304
"3015",0.000241956012147087
"3016",0.000211244033701689
"3017",0.000188915208234466
"3018",0.00017383335486912
"3019",0.000163856068035674
"3020",0.000156424195326787
"3021",0.000149186911640613
"3022",0.00014049144564925
"3023",0.000129618715157152
"3024",0.000116734326316866
"3025",0.000102616090034799
"3026",8.82807565796852e-05
"3027",7.46437611335425e-05
"3028",6.23080201174836e-05
"3029",5.15127261658425e-05
"3030",4.22105964116279e-05
"3031",3.42060462006153e-05
"3032",2.72854486333725e-05
"3033",2.12957653005638e-05
"3034",1.61620367796277e-05
"3035",1.18610042839582e-05
"3036",8.37897759143362e-06
"3037",2.31610950173876e-08
"3038",3.43099120667275e-08
"3039",4.9148131658797e-08
"3040",6.90796342647752e-08
"3041",9.75739739669964e-08
"3042",1.43041386166985e-07
"3043",2.24223774169646e-07
"3044",3.79418698737189e-07
"3045",6.80987076234679e-07
"3046",1.25626039330775e-06
"3047",2.31479223111865e-06
"3048",4.17961025823643e-06
"3049",7.31679917160567e-06
"3050",1.23541131495167e-05
"3051",2.00768538109327e-05
"3052",3.13898501663366e-05
"3053",4.72395228437759e-05
"3054",6.84996780860855e-05
"3055",9.5836531003953e-05
"3056",0.000129578099295515
"3057",0.000169615669429396
"3058",0.000215357794119929
"3059",0.000265742007454376
"3060",0.000319292842341647
"3061",0.000374205837573013
"3062",0.000428442287406905
"3063",0.000479836853904925
"3064",0.000526238651587936
"3065",0.000565709854021444
"3066",0.000596782954742887
"3067",0.000618732218257186
"3068",0.000631768366110954
"3069",0.000637049417442435
"3070",0.000636437555426726
"3071",0.000632018741042289
"3072",0.00062550509404002
"3073",0.000617710387892074
"3074",0.000608287392875174
"3075",0.000595836378960231
"3076",0.00057836833580011
"3077",0.00055398634947107
"3078",0.000521579793203543
"3079",0.000481327975983108
"3080",0.000434872712595951
"3081",0.000385115093434057
"3082",0.000335690212206857
"3083",0.000290251685725582
"3084",0.000251741466247611
"3085",0.000221822688207455
"3086",0.000200613129426787
"3087",0.000186781042287361
"3088",0.000177970108146227
"3089",0.000171431208576416
"3090",0.000164683231487234
"3091",0.000156023457924555
"3092",0.000144763292719447
"3093",0.000131159030325448
"3094",0.000116105732118839
"3095",0.00010072852968876
"3096",8.60169985555984e-05
"3097",7.26059026661049e-05
"3098",6.07331750771839e-05
"3099",5.03368436568236e-05
"3100",4.12135636423855e-05
"3101",3.3161574190727e-05
"3102",2.60607033330135e-05
"3103",1.98815432662462e-05
"3104",1.46461999822572e-05
"3105",1.03744756183062e-05
"3106",3.53465641522059e-08
"3107",5.21803556559436e-08
"3108",7.42447739535007e-08
"3109",1.03040498659661e-07
"3110",1.42358117015041e-07
"3111",2.01687591507221e-07
"3112",3.02571428831446e-07
"3113",4.8931749676497e-07
"3114",8.45505325531264e-07
"3115",1.51714031500616e-06
"3116",2.74174427827667e-06
"3117",4.87989441087725e-06
"3118",8.44201385859836e-06
"3119",1.40996538467241e-05
"3120",2.26689569680218e-05
"3121",3.50565320372784e-05
"3122",5.21657464852163e-05
"3123",7.4773390205604e-05
"3124",0.000103398951851286
"3125",0.000138195712434103
"3126",0.000178889589068548
"3127",0.000224777224947165
"3128",0.000274774274965236
"3129",0.000327488158040104
"3130",0.000381287060157547
"3131",0.000434352972928809
"3132",0.000484734663224995
"3133",0.000530440317419815
"3134",0.000569610191527649
"3135",0.000600776830546045
"3136",0.000623162645476916
"3137",0.000636909289843344
"3138",0.000643115382834313
"3139",0.000643601638367175
"3140",0.000640419184296211
"3141",0.000635229761805966
"3142",0.000628762067397802
"3143",0.00062054570829526
"3144",0.000609037832091554
"3145",0.000592121939907233
"3146",0.000567829896177769
"3147",0.000535066119136206
"3148",0.000494118295733004
"3149",0.000446810238705941
"3150",0.000396257999204933
"3151",0.000346295549289337
"3152",0.000300715814611693
"3153",0.000262513006736892
"3154",0.000233308597007714
"3155",0.000213097696855861
"3156",0.000200373225871327
"3157",0.0001925882972366
"3158",0.000186826942822509
"3159",0.000180497029699345
"3160",0.000171858067125745
"3161",0.000160254820793238
"3162",0.000146027154331019
"3163",0.000130171329950369
"3164",0.000113898605928965
"3165",9.8248192103042e-05
"3166",8.38643803507543e-05
"3167",7.09677019733762e-05
"3168",5.94741735949242e-05
"3169",4.91748775045321e-05
"3170",3.98902548372028e-05
"3171",3.15485444719574e-05
"3172",2.41830050826917e-05
"3173",1.78764455813472e-05
"3174",1.26934317418933e-05
"3175",5.33118063734463e-08
"3176",7.84874178196067e-08
"3177",1.11081174679589e-07
"3178",1.52607799044922e-07
"3179",2.07043766714203e-07
"3180",2.84867806846856e-07
"3181",4.10564461293874e-07
"3182",6.35118511199413e-07
"3183",1.05490839066423e-06
"3184",1.83754649625576e-06
"3185",3.25319901350599e-06
"3186",5.70658384285209e-06
"3187",9.76068477437553e-06
"3188",1.61396980133153e-05
"3189",2.56981576968078e-05
"3190",3.93478811893756e-05
"3191",5.79451393523339e-05
"3192",8.21551151051967e-05
"3193",0.000112323761110696
"3194",0.000148391481695815
"3195",0.000189873544361292
"3196",0.000235909648053667
"3197",0.000285358183792596
"3198",0.000336893036750996
"3199",0.000389064290641688
"3200",0.000440311475737599
"3201",0.000488957935554361
"3202",0.000533245620168297
"3203",0.000571468866281468
"3204",0.000602224144613756
"3205",0.000624723036080029
"3206",0.000639050831309619
"3207",0.000646232087778832
"3208",0.00064801080655718
"3209",0.00064635790710149
"3210",0.000642840264829276
"3211",0.000638066440243062
"3212",0.000631421273623288
"3213",0.000621209743803013
"3214",0.000605186763240913
"3215",0.000581313733121218
"3216",0.00054850751689241
"3217",0.000507155508741512
"3218",0.000459249080443849
"3219",0.000408101839394884
"3220",0.000357730451031635
"3221",0.000312056511568509
"3222",0.000274124827724101
"3223",0.000245524324825407
"3224",0.000226147143122898
"3225",0.000214338872914208
"3226",0.000207394339818474
"3227",0.00020226216477694
"3228",0.000196264541493641
"3229",0.00018763813146384
"3230",0.000175763037567274
"3231",0.00016105152567076
"3232",0.000144578923300995
"3233",0.000127613626156981
"3234",0.000111213884819288
"3235",9.60066759777364e-05
"3236",8.21764350727048e-05
"3237",6.96091928889309e-05
"3238",5.80934820276536e-05
"3239",4.74840408553148e-05
"3240",3.77751893605012e-05
"3241",2.90820205638241e-05
"3242",2.15650886068348e-05
"3243",1.53462320815977e-05
"3244",7.94541995061288e-08
"3245",1.16722929241493e-07
"3246",1.64495484876563e-07
"3247",2.24158867142962e-07
"3248",2.99628908125585e-07
"3249",4.02127688121335e-07
"3250",5.59050413477763e-07
"3251",8.28571495944236e-07
"3252",1.32135640979235e-06
"3253",2.22956724037514e-06
"3254",3.86083337717952e-06
"3255",6.67090224077724e-06
"3256",1.12840092039486e-05
"3257",1.84864969126025e-05
"3258",2.91796858940026e-05
"3259",4.42850437513025e-05
"3260",6.46087980450922e-05
"3261",9.0690929789823e-05
"3262",0.000122677642324217
"3263",0.000160258143779152
"3264",0.000202690464415157
"3265",0.000248909712642271
"3266",0.000297677863247927
"3267",0.000347714465846378
"3268",0.000397756617155152
"3269",0.000446535292452765
"3270",0.000492707880874065
"3271",0.000534825950902188
"3272",0.000571416869621075
"3273",0.000601208775365761
"3274",0.000623447166098297
"3275",0.000638176385236106
"3276",0.000646333584749674
"3277",0.000649550952273015
"3278",0.000649673489842948
"3279",0.000648128799581831
"3280",0.000645371467226039
"3281",0.000640622586182985
"3282",0.000632029598542375
"3283",0.000617221555472468
"3284",0.000594092919961674
"3285",0.000561570967669122
"3286",0.000520131812425087
"3287",0.000471914786717633
"3288",0.000420406478047469
"3289",0.000369782329256995
"3290",0.000324075401766966
"3291",0.000286375585404245
"3292",0.000258248229491221
"3293",0.000239505894239117
"3294",0.000228381629866091
"3295",0.000222052655097916
"3296",0.00021737179932143
"3297",0.000211607161160772
"3298",0.000202990564097195
"3299",0.000190938978779613
"3300",0.000175922386449226
"3301",0.000159067545565464
"3302",0.000141664891087282
"3303",0.000124755653682981
"3304",0.000108918671381018
"3305",9.42814183064298e-05
"3306",8.06914593078539e-05
"3307",6.79385217146395e-05
"3308",5.59251470815072e-05
"3309",4.47310301144525e-05
"3310",3.45737704123799e-05
"3311",2.57099233140536e-05
"3312",1.83319889397842e-05
"3313",1.16996850730646e-07
"3314",1.7158061481341e-07
"3315",2.40988957622426e-07
"3316",3.2625745375289e-07
"3317",4.3083912025325e-07
"3318",5.66233782671043e-07
"3319",7.62458405475785e-07
"3320",1.0851350089654e-06
"3321",1.66049484508373e-06
"3322",2.70806173833616e-06
"3323",4.57771328101405e-06
"3324",7.78318496551705e-06
"3325",1.30188379911583e-05
"3326",2.11429911057707e-05
"3327",3.31126804908448e-05
"3328",4.98642828732815e-05
"3329",7.21521825434134e-05
"3330",0.000100378990473339
"3331",0.000134466447805953
"3332",0.000173815443112944
"3333",0.000217380588542879
"3334",0.000263843928758137
"3335",0.000311829596271019
"3336",0.0003600784547078
"3337",0.000407515494736471
"3338",0.000453192996640898
"3339",0.00049615889558916
"3340",0.000535348944873802
"3341",0.000569602988211852
"3342",0.000597850437271199
"3343",0.000619417920619907
"3344",0.000634326510198835
"3345",0.000643414118478271
"3346",0.000648166698620629
"3347",0.000650257877406124
"3348",0.000650932115038713
"3349",0.000650457743400634
"3350",0.000647876131361652
"3351",0.000641176126949634
"3352",0.00062786851211269
"3353",0.000605788541829685
"3354",0.000573874097060363
"3355",0.000532678282832791
"3356",0.000484464801642284
"3357",0.000432861990871817
"3358",0.000382172205870731
"3359",0.000336515326584867
"3360",0.000299015637032929
"3361",0.000271222203057499
"3362",0.000252893596752136
"3363",0.000242190619663879
"3364",0.00023622099596287
"3365",0.000231788952540336
"3366",0.000226146051982841
"3367",0.000217540469921562
"3368",0.000205427542316096
