"","x1","x2"
"5655",3.9,2.05
"5656",4,2.05
"5657",4.1,2.05
"5658",4.2,2.05
"5659",-2.6,2.1
"5660",-2.5,2.1
"5661",-2.4,2.1
"5662",-2.3,2.1
"5663",-2.2,2.1
"5664",-2.1,2.1
"5665",-2,2.1
"5666",-1.9,2.1
"5667",-1.8,2.1
"5668",-1.7,2.1
"5669",-1.6,2.1
"5670",-1.5,2.1
"5671",-1.4,2.1
"5672",-1.3,2.1
"5673",-1.2,2.1
"5674",-1.1,2.1
"5675",-1,2.1
"5676",-0.9,2.1
"5677",-0.8,2.1
"5678",-0.7,2.1
"5679",-0.6,2.1
"5680",-0.5,2.1
"5681",-0.4,2.1
"5682",-0.3,2.1
"5683",-0.2,2.1
"5684",-0.1,2.1
"5685",0,2.1
"5686",0.1,2.1
"5687",0.2,2.1
"5688",0.3,2.1
"5689",0.4,2.1
"5690",0.5,2.1
"5691",0.6,2.1
"5692",0.7,2.1
"5693",0.8,2.1
"5694",0.9,2.1
"5695",1,2.1
"5696",1.1,2.1
"5697",1.2,2.1
"5698",1.3,2.1
"5699",1.4,2.1
"5700",1.5,2.1
"5701",1.6,2.1
"5702",1.7,2.1
"5703",1.8,2.1
"5704",1.9,2.1
"5705",2,2.1
"5706",2.1,2.1
"5707",2.2,2.1
"5708",2.3,2.1
"5709",2.4,2.1
"5710",2.5,2.1
"5711",2.6,2.1
"5712",2.7,2.1
"5713",2.8,2.1
"5714",2.9,2.1
"5715",3,2.1
"5716",3.1,2.1
"5717",3.2,2.1
"5718",3.3,2.1
"5719",3.4,2.1
"5720",3.5,2.1
"5721",3.6,2.1
"5722",3.7,2.1
"5723",3.8,2.1
"5724",3.9,2.1
"5725",4,2.1
"5726",4.1,2.1
"5727",4.2,2.1
"5728",-2.6,2.15
"5729",-2.5,2.15
"5730",-2.4,2.15
"5731",-2.3,2.15
"5732",-2.2,2.15
"5733",-2.1,2.15
"5734",-2,2.15
"5735",-1.9,2.15
"5736",-1.8,2.15
"5737",-1.7,2.15
"5738",-1.6,2.15
"5739",-1.5,2.15
"5740",-1.4,2.15
"5741",-1.3,2.15
"5742",-1.2,2.15
"5743",-1.1,2.15
"5744",-1,2.15
"5745",-0.9,2.15
"5746",-0.8,2.15
"5747",-0.7,2.15
"5748",-0.6,2.15
"5749",-0.5,2.15
"5750",-0.4,2.15
"5751",-0.3,2.15
"5752",-0.2,2.15
"5753",-0.1,2.15
"5754",0,2.15
"5755",0.1,2.15
"5756",0.2,2.15
"5757",0.3,2.15
"5758",0.4,2.15
"5759",0.5,2.15
"5760",0.6,2.15
"5761",0.7,2.15
"5762",0.8,2.15
"5763",0.9,2.15
"5764",1,2.15
"5765",1.1,2.15
"5766",1.2,2.15
"5767",1.3,2.15
"5768",1.4,2.15
"5769",1.5,2.15
"5770",1.6,2.15
"5771",1.7,2.15
"5772",1.8,2.15
"5773",1.9,2.15
"5774",2,2.15
"5775",2.1,2.15
"5776",2.2,2.15
"5777",2.3,2.15
"5778",2.4,2.15
"5779",2.5,2.15
"5780",2.6,2.15
"5781",2.7,2.15
"5782",2.8,2.15
"5783",2.9,2.15
"5784",3,2.15
"5785",3.1,2.15
"5786",3.2,2.15
"5787",3.3,2.15
"5788",3.4,2.15
"5789",3.5,2.15
"5790",3.6,2.15
"5791",3.7,2.15
"5792",3.8,2.15
"5793",3.9,2.15
"5794",4,2.15
"5795",4.1,2.15
"5796",4.2,2.15
"5797",-2.6,2.2
"5798",-2.5,2.2
"5799",-2.4,2.2
"5800",-2.3,2.2
"5801",-2.2,2.2
"5802",-2.1,2.2
"5803",-2,2.2
"5804",-1.9,2.2
"5805",-1.8,2.2
"5806",-1.7,2.2
"5807",-1.6,2.2
"5808",-1.5,2.2
"5809",-1.4,2.2
"5810",-1.3,2.2
"5811",-1.2,2.2
"5812",-1.1,2.2
"5813",-1,2.2
"5814",-0.9,2.2
"5815",-0.8,2.2
"5816",-0.7,2.2
"5817",-0.6,2.2
"5818",-0.5,2.2
"5819",-0.4,2.2
"5820",-0.3,2.2
"5821",-0.2,2.2
"5822",-0.1,2.2
"5823",0,2.2
"5824",0.1,2.2
"5825",0.2,2.2
"5826",0.3,2.2
"5827",0.4,2.2
"5828",0.5,2.2
"5829",0.6,2.2
"5830",0.7,2.2
"5831",0.8,2.2
"5832",0.9,2.2
"5833",1,2.2
"5834",1.1,2.2
"5835",1.2,2.2
"5836",1.3,2.2
"5837",1.4,2.2
"5838",1.5,2.2
"5839",1.6,2.2
"5840",1.7,2.2
"5841",1.8,2.2
"5842",1.9,2.2
"5843",2,2.2
"5844",2.1,2.2
"5845",2.2,2.2
"5846",2.3,2.2
"5847",2.4,2.2
"5848",2.5,2.2
"5849",2.6,2.2
"5850",2.7,2.2
"5851",2.8,2.2
"5852",2.9,2.2
"5853",3,2.2
"5854",3.1,2.2
"5855",3.2,2.2
"5856",3.3,2.2
"5857",3.4,2.2
"5858",3.5,2.2
"5859",3.6,2.2
"5860",3.7,2.2
"5861",3.8,2.2
"5862",3.9,2.2
"5863",4,2.2
"5864",4.1,2.2
"5865",4.2,2.2
"5866",-2.6,2.25
"5867",-2.5,2.25
"5868",-2.4,2.25
"5869",-2.3,2.25
"5870",-2.2,2.25
"5871",-2.1,2.25
"5872",-2,2.25
"5873",-1.9,2.25
"5874",-1.8,2.25
"5875",-1.7,2.25
"5876",-1.6,2.25
"5877",-1.5,2.25
"5878",-1.4,2.25
"5879",-1.3,2.25
"5880",-1.2,2.25
"5881",-1.1,2.25
"5882",-1,2.25
"5883",-0.9,2.25
"5884",-0.8,2.25
"5885",-0.7,2.25
"5886",-0.6,2.25
"5887",-0.5,2.25
"5888",-0.4,2.25
"5889",-0.3,2.25
"5890",-0.2,2.25
"5891",-0.1,2.25
"5892",0,2.25
"5893",0.1,2.25
"5894",0.2,2.25
"5895",0.3,2.25
"5896",0.4,2.25
"5897",0.5,2.25
"5898",0.6,2.25
"5899",0.7,2.25
"5900",0.8,2.25
"5901",0.9,2.25
"5902",1,2.25
"5903",1.1,2.25
"5904",1.2,2.25
"5905",1.3,2.25
"5906",1.4,2.25
"5907",1.5,2.25
"5908",1.6,2.25
"5909",1.7,2.25
"5910",1.8,2.25
"5911",1.9,2.25
"5912",2,2.25
"5913",2.1,2.25
"5914",2.2,2.25
"5915",2.3,2.25
"5916",2.4,2.25
"5917",2.5,2.25
"5918",2.6,2.25
"5919",2.7,2.25
"5920",2.8,2.25
"5921",2.9,2.25
"5922",3,2.25
"5923",3.1,2.25
"5924",3.2,2.25
"5925",3.3,2.25
"5926",3.4,2.25
"5927",3.5,2.25
"5928",3.6,2.25
"5929",3.7,2.25
"5930",3.8,2.25
"5931",3.9,2.25
"5932",4,2.25
"5933",4.1,2.25
"5934",4.2,2.25
"5935",-2.6,2.3
"5936",-2.5,2.3
"5937",-2.4,2.3
"5938",-2.3,2.3
"5939",-2.2,2.3
"5940",-2.1,2.3
"5941",-2,2.3
"5942",-1.9,2.3
"5943",-1.8,2.3
"5944",-1.7,2.3
"5945",-1.6,2.3
"5946",-1.5,2.3
"5947",-1.4,2.3
"5948",-1.3,2.3
"5949",-1.2,2.3
"5950",-1.1,2.3
"5951",-1,2.3
"5952",-0.9,2.3
"5953",-0.8,2.3
"5954",-0.7,2.3
"5955",-0.6,2.3
"5956",-0.5,2.3
"5957",-0.4,2.3
"5958",-0.3,2.3
"5959",-0.2,2.3
"5960",-0.1,2.3
"5961",0,2.3
"5962",0.1,2.3
"5963",0.2,2.3
"5964",0.3,2.3
"5965",0.4,2.3
"5966",0.5,2.3
"5967",0.6,2.3
"5968",0.7,2.3
"5969",0.8,2.3
"5970",0.9,2.3
"5971",1,2.3
"5972",1.1,2.3
"5973",1.2,2.3
"5974",1.3,2.3
"5975",1.4,2.3
"5976",1.5,2.3
"5977",1.6,2.3
"5978",1.7,2.3
"5979",1.8,2.3
"5980",1.9,2.3
"5981",2,2.3
"5982",2.1,2.3
"5983",2.2,2.3
"5984",2.3,2.3
"5985",2.4,2.3
"5986",2.5,2.3
"5987",2.6,2.3
"5988",2.7,2.3
"5989",2.8,2.3
"5990",2.9,2.3
"5991",3,2.3
"5992",3.1,2.3
"5993",3.2,2.3
"5994",3.3,2.3
"5995",3.4,2.3
"5996",3.5,2.3
"5997",3.6,2.3
"5998",3.7,2.3
"5999",3.8,2.3
"6000",3.9,2.3
"6001",4,2.3
"6002",4.1,2.3
"6003",4.2,2.3
"6004",-2.6,2.35
"6005",-2.5,2.35
"6006",-2.4,2.35
"6007",-2.3,2.35
"6008",-2.2,2.35
"6009",-2.1,2.35
"6010",-2,2.35
"6011",-1.9,2.35
"6012",-1.8,2.35
"6013",-1.7,2.35
"6014",-1.6,2.35
"6015",-1.5,2.35
"6016",-1.4,2.35
"6017",-1.3,2.35
"6018",-1.2,2.35
"6019",-1.1,2.35
"6020",-1,2.35
"6021",-0.9,2.35
"6022",-0.8,2.35
"6023",-0.7,2.35
"6024",-0.6,2.35
"6025",-0.5,2.35
"6026",-0.4,2.35
"6027",-0.3,2.35
"6028",-0.2,2.35
"6029",-0.1,2.35
"6030",0,2.35
"6031",0.1,2.35
"6032",0.2,2.35
"6033",0.3,2.35
"6034",0.4,2.35
"6035",0.5,2.35
"6036",0.6,2.35
"6037",0.7,2.35
"6038",0.8,2.35
"6039",0.9,2.35
"6040",1,2.35
"6041",1.1,2.35
"6042",1.2,2.35
"6043",1.3,2.35
"6044",1.4,2.35
"6045",1.5,2.35
"6046",1.6,2.35
"6047",1.7,2.35
"6048",1.8,2.35
"6049",1.9,2.35
"6050",2,2.35
"6051",2.1,2.35
"6052",2.2,2.35
"6053",2.3,2.35
"6054",2.4,2.35
"6055",2.5,2.35
"6056",2.6,2.35
"6057",2.7,2.35
"6058",2.8,2.35
"6059",2.9,2.35
"6060",3,2.35
"6061",3.1,2.35
"6062",3.2,2.35
"6063",3.3,2.35
"6064",3.4,2.35
"6065",3.5,2.35
"6066",3.6,2.35
"6067",3.7,2.35
"6068",3.8,2.35
"6069",3.9,2.35
"6070",4,2.35
"6071",4.1,2.35
"6072",4.2,2.35
"6073",-2.6,2.4
"6074",-2.5,2.4
"6075",-2.4,2.4
"6076",-2.3,2.4
"6077",-2.2,2.4
"6078",-2.1,2.4
"6079",-2,2.4
"6080",-1.9,2.4
"6081",-1.8,2.4
"6082",-1.7,2.4
"6083",-1.6,2.4
"6084",-1.5,2.4
"6085",-1.4,2.4
"6086",-1.3,2.4
"6087",-1.2,2.4
"6088",-1.1,2.4
"6089",-1,2.4
"6090",-0.9,2.4
"6091",-0.8,2.4
"6092",-0.7,2.4
"6093",-0.6,2.4
"6094",-0.5,2.4
"6095",-0.4,2.4
"6096",-0.3,2.4
"6097",-0.2,2.4
"6098",-0.1,2.4
"6099",0,2.4
"6100",0.1,2.4
"6101",0.2,2.4
"6102",0.3,2.4
"6103",0.4,2.4
"6104",0.5,2.4
"6105",0.6,2.4
"6106",0.7,2.4
"6107",0.8,2.4
"6108",0.9,2.4
"6109",1,2.4
"6110",1.1,2.4
"6111",1.2,2.4
"6112",1.3,2.4
"6113",1.4,2.4
"6114",1.5,2.4
"6115",1.6,2.4
"6116",1.7,2.4
"6117",1.8,2.4
"6118",1.9,2.4
"6119",2,2.4
"6120",2.1,2.4
"6121",2.2,2.4
"6122",2.3,2.4
"6123",2.4,2.4
"6124",2.5,2.4
"6125",2.6,2.4
"6126",2.7,2.4
"6127",2.8,2.4
"6128",2.9,2.4
"6129",3,2.4
"6130",3.1,2.4
"6131",3.2,2.4
"6132",3.3,2.4
"6133",3.4,2.4
"6134",3.5,2.4
"6135",3.6,2.4
"6136",3.7,2.4
"6137",3.8,2.4
"6138",3.9,2.4
"6139",4,2.4
"6140",4.1,2.4
"6141",4.2,2.4
"6142",-2.6,2.45
"6143",-2.5,2.45
"6144",-2.4,2.45
"6145",-2.3,2.45
"6146",-2.2,2.45
"6147",-2.1,2.45
"6148",-2,2.45
"6149",-1.9,2.45
"6150",-1.8,2.45
"6151",-1.7,2.45
"6152",-1.6,2.45
"6153",-1.5,2.45
"6154",-1.4,2.45
"6155",-1.3,2.45
"6156",-1.2,2.45
"6157",-1.1,2.45
"6158",-1,2.45
"6159",-0.9,2.45
"6160",-0.8,2.45
"6161",-0.7,2.45
"6162",-0.6,2.45
"6163",-0.5,2.45
"6164",-0.4,2.45
"6165",-0.3,2.45
"6166",-0.2,2.45
"6167",-0.1,2.45
"6168",0,2.45
"6169",0.1,2.45
"6170",0.2,2.45
"6171",0.3,2.45
"6172",0.4,2.45
"6173",0.5,2.45
"6174",0.6,2.45
"6175",0.7,2.45
"6176",0.8,2.45
"6177",0.9,2.45
"6178",1,2.45
"6179",1.1,2.45
"6180",1.2,2.45
"6181",1.3,2.45
"6182",1.4,2.45
"6183",1.5,2.45
"6184",1.6,2.45
"6185",1.7,2.45
"6186",1.8,2.45
"6187",1.9,2.45
"6188",2,2.45
"6189",2.1,2.45
"6190",2.2,2.45
"6191",2.3,2.45
"6192",2.4,2.45
"6193",2.5,2.45
"6194",2.6,2.45
"6195",2.7,2.45
"6196",2.8,2.45
"6197",2.9,2.45
"6198",3,2.45
"6199",3.1,2.45
"6200",3.2,2.45
"6201",3.3,2.45
"6202",3.4,2.45
"6203",3.5,2.45
"6204",3.6,2.45
"6205",3.7,2.45
"6206",3.8,2.45
"6207",3.9,2.45
"6208",4,2.45
"6209",4.1,2.45
"6210",4.2,2.45
"6211",-2.6,2.5
"6212",-2.5,2.5
"6213",-2.4,2.5
"6214",-2.3,2.5
"6215",-2.2,2.5
"6216",-2.1,2.5
"6217",-2,2.5
"6218",-1.9,2.5
"6219",-1.8,2.5
"6220",-1.7,2.5
"6221",-1.6,2.5
"6222",-1.5,2.5
"6223",-1.4,2.5
"6224",-1.3,2.5
"6225",-1.2,2.5
"6226",-1.1,2.5
"6227",-1,2.5
"6228",-0.9,2.5
"6229",-0.8,2.5
"6230",-0.7,2.5
"6231",-0.6,2.5
"6232",-0.5,2.5
"6233",-0.4,2.5
"6234",-0.3,2.5
"6235",-0.2,2.5
"6236",-0.1,2.5
"6237",0,2.5
"6238",0.1,2.5
"6239",0.2,2.5
"6240",0.3,2.5
"6241",0.4,2.5
"6242",0.5,2.5
"6243",0.6,2.5
"6244",0.7,2.5
"6245",0.8,2.5
"6246",0.9,2.5
"6247",1,2.5
"6248",1.1,2.5
"6249",1.2,2.5
"6250",1.3,2.5
"6251",1.4,2.5
"6252",1.5,2.5
"6253",1.6,2.5
"6254",1.7,2.5
"6255",1.8,2.5
"6256",1.9,2.5
"6257",2,2.5
"6258",2.1,2.5
"6259",2.2,2.5
"6260",2.3,2.5
"6261",2.4,2.5
"6262",2.5,2.5
"6263",2.6,2.5
"6264",2.7,2.5
"6265",2.8,2.5
"6266",2.9,2.5
"6267",3,2.5
"6268",3.1,2.5
"6269",3.2,2.5
"6270",3.3,2.5
"6271",3.4,2.5
"6272",3.5,2.5
"6273",3.6,2.5
"6274",3.7,2.5
"6275",3.8,2.5
"6276",3.9,2.5
"6277",4,2.5
"6278",4.1,2.5
"6279",4.2,2.5
"6280",-2.6,2.55
"6281",-2.5,2.55
"6282",-2.4,2.55
"6283",-2.3,2.55
"6284",-2.2,2.55
"6285",-2.1,2.55
"6286",-2,2.55
"6287",-1.9,2.55
"6288",-1.8,2.55
"6289",-1.7,2.55
"6290",-1.6,2.55
"6291",-1.5,2.55
"6292",-1.4,2.55
"6293",-1.3,2.55
"6294",-1.2,2.55
"6295",-1.1,2.55
"6296",-1,2.55
"6297",-0.9,2.55
"6298",-0.8,2.55
"6299",-0.7,2.55
"6300",-0.6,2.55
"6301",-0.5,2.55
"6302",-0.4,2.55
"6303",-0.3,2.55
"6304",-0.2,2.55
"6305",-0.1,2.55
"6306",0,2.55
"6307",0.1,2.55
"6308",0.2,2.55
"6309",0.3,2.55
"6310",0.4,2.55
"6311",0.5,2.55
"6312",0.6,2.55
"6313",0.7,2.55
"6314",0.8,2.55
"6315",0.9,2.55
"6316",1,2.55
"6317",1.1,2.55
"6318",1.2,2.55
"6319",1.3,2.55
"6320",1.4,2.55
"6321",1.5,2.55
"6322",1.6,2.55
"6323",1.7,2.55
"6324",1.8,2.55
"6325",1.9,2.55
"6326",2,2.55
"6327",2.1,2.55
"6328",2.2,2.55
"6329",2.3,2.55
"6330",2.4,2.55
"6331",2.5,2.55
"6332",2.6,2.55
"6333",2.7,2.55
"6334",2.8,2.55
"6335",2.9,2.55
"6336",3,2.55
"6337",3.1,2.55
"6338",3.2,2.55
"6339",3.3,2.55
"6340",3.4,2.55
"6341",3.5,2.55
"6342",3.6,2.55
"6343",3.7,2.55
"6344",3.8,2.55
"6345",3.9,2.55
"6346",4,2.55
"6347",4.1,2.55
"6348",4.2,2.55
"6349",-2.6,2.6
"6350",-2.5,2.6
"6351",-2.4,2.6
"6352",-2.3,2.6
"6353",-2.2,2.6
"6354",-2.1,2.6
"6355",-2,2.6
"6356",-1.9,2.6
"6357",-1.8,2.6
"6358",-1.7,2.6
"6359",-1.6,2.6
"6360",-1.5,2.6
"6361",-1.4,2.6
"6362",-1.3,2.6
"6363",-1.2,2.6
"6364",-1.1,2.6
"6365",-1,2.6
"6366",-0.9,2.6
"6367",-0.8,2.6
"6368",-0.7,2.6
"6369",-0.6,2.6
"6370",-0.5,2.6
"6371",-0.4,2.6
"6372",-0.3,2.6
"6373",-0.2,2.6
"6374",-0.1,2.6
"6375",0,2.6
"6376",0.1,2.6
"6377",0.2,2.6
"6378",0.3,2.6
"6379",0.4,2.6
"6380",0.5,2.6
"6381",0.6,2.6
"6382",0.7,2.6
"6383",0.8,2.6
"6384",0.9,2.6
"6385",1,2.6
"6386",1.1,2.6
"6387",1.2,2.6
"6388",1.3,2.6
"6389",1.4,2.6
"6390",1.5,2.6
"6391",1.6,2.6
"6392",1.7,2.6
"6393",1.8,2.6
"6394",1.9,2.6
"6395",2,2.6
"6396",2.1,2.6
"6397",2.2,2.6
"6398",2.3,2.6
"6399",2.4,2.6
"6400",2.5,2.6
"6401",2.6,2.6
"6402",2.7,2.6
"6403",2.8,2.6
"6404",2.9,2.6
"6405",3,2.6
"6406",3.1,2.6
"6407",3.2,2.6
"6408",3.3,2.6
"6409",3.4,2.6
"6410",3.5,2.6
"6411",3.6,2.6
"6412",3.7,2.6
"6413",3.8,2.6
"6414",3.9,2.6
"6415",4,2.6
"6416",4.1,2.6
"6417",4.2,2.6
"6418",-2.6,2.65
"6419",-2.5,2.65
"6420",-2.4,2.65
"6421",-2.3,2.65
"6422",-2.2,2.65
"6423",-2.1,2.65
"6424",-2,2.65
"6425",-1.9,2.65
"6426",-1.8,2.65
"6427",-1.7,2.65
"6428",-1.6,2.65
"6429",-1.5,2.65
"6430",-1.4,2.65
"6431",-1.3,2.65
"6432",-1.2,2.65
"6433",-1.1,2.65
"6434",-1,2.65
"6435",-0.9,2.65
"6436",-0.8,2.65
"6437",-0.7,2.65
"6438",-0.6,2.65
"6439",-0.5,2.65
"6440",-0.4,2.65
"6441",-0.3,2.65
"6442",-0.2,2.65
"6443",-0.1,2.65
"6444",0,2.65
"6445",0.1,2.65
"6446",0.2,2.65
"6447",0.3,2.65
"6448",0.4,2.65
"6449",0.5,2.65
"6450",0.6,2.65
"6451",0.7,2.65
"6452",0.8,2.65
"6453",0.9,2.65
"6454",1,2.65
"6455",1.1,2.65
"6456",1.2,2.65
"6457",1.3,2.65
"6458",1.4,2.65
"6459",1.5,2.65
"6460",1.6,2.65
"6461",1.7,2.65
"6462",1.8,2.65
"6463",1.9,2.65
"6464",2,2.65
"6465",2.1,2.65
"6466",2.2,2.65
"6467",2.3,2.65
"6468",2.4,2.65
"6469",2.5,2.65
"6470",2.6,2.65
"6471",2.7,2.65
"6472",2.8,2.65
"6473",2.9,2.65
"6474",3,2.65
"6475",3.1,2.65
"6476",3.2,2.65
"6477",3.3,2.65
"6478",3.4,2.65
"6479",3.5,2.65
"6480",3.6,2.65
"6481",3.7,2.65
"6482",3.8,2.65
"6483",3.9,2.65
"6484",4,2.65
"6485",4.1,2.65
"6486",4.2,2.65
"6487",-2.6,2.7
"6488",-2.5,2.7
"6489",-2.4,2.7
"6490",-2.3,2.7
"6491",-2.2,2.7
"6492",-2.1,2.7
"6493",-2,2.7
"6494",-1.9,2.7
"6495",-1.8,2.7
"6496",-1.7,2.7
"6497",-1.6,2.7
"6498",-1.5,2.7
"6499",-1.4,2.7
"6500",-1.3,2.7
"6501",-1.2,2.7
"6502",-1.1,2.7
"6503",-1,2.7
"6504",-0.9,2.7
"6505",-0.8,2.7
"6506",-0.7,2.7
"6507",-0.6,2.7
"6508",-0.5,2.7
"6509",-0.4,2.7
"6510",-0.3,2.7
"6511",-0.2,2.7
"6512",-0.1,2.7
"6513",0,2.7
"6514",0.1,2.7
"6515",0.2,2.7
"6516",0.3,2.7
"6517",0.4,2.7
"6518",0.5,2.7
"6519",0.6,2.7
"6520",0.7,2.7
"6521",0.8,2.7
"6522",0.9,2.7
"6523",1,2.7
"6524",1.1,2.7
"6525",1.2,2.7
"6526",1.3,2.7
"6527",1.4,2.7
"6528",1.5,2.7
"6529",1.6,2.7
"6530",1.7,2.7
"6531",1.8,2.7
"6532",1.9,2.7
"6533",2,2.7
"6534",2.1,2.7
"6535",2.2,2.7
"6536",2.3,2.7
"6537",2.4,2.7
"6538",2.5,2.7
"6539",2.6,2.7
"6540",2.7,2.7
"6541",2.8,2.7
"6542",2.9,2.7
"6543",3,2.7
"6544",3.1,2.7
"6545",3.2,2.7
"6546",3.3,2.7
"6547",3.4,2.7
"6548",3.5,2.7
"6549",3.6,2.7
"6550",3.7,2.7
"6551",3.8,2.7
"6552",3.9,2.7
"6553",4,2.7
"6554",4.1,2.7
"6555",4.2,2.7
"6556",-2.6,2.75
"6557",-2.5,2.75
"6558",-2.4,2.75
"6559",-2.3,2.75
"6560",-2.2,2.75
"6561",-2.1,2.75
"6562",-2,2.75
"6563",-1.9,2.75
"6564",-1.8,2.75
"6565",-1.7,2.75
"6566",-1.6,2.75
"6567",-1.5,2.75
"6568",-1.4,2.75
"6569",-1.3,2.75
"6570",-1.2,2.75
"6571",-1.1,2.75
"6572",-1,2.75
"6573",-0.9,2.75
"6574",-0.8,2.75
"6575",-0.7,2.75
"6576",-0.6,2.75
"6577",-0.5,2.75
"6578",-0.4,2.75
"6579",-0.3,2.75
"6580",-0.2,2.75
"6581",-0.1,2.75
"6582",0,2.75
"6583",0.1,2.75
"6584",0.2,2.75
"6585",0.3,2.75
"6586",0.4,2.75
"6587",0.5,2.75
"6588",0.6,2.75
"6589",0.7,2.75
"6590",0.8,2.75
"6591",0.9,2.75
"6592",1,2.75
"6593",1.1,2.75
"6594",1.2,2.75
"6595",1.3,2.75
"6596",1.4,2.75
"6597",1.5,2.75
"6598",1.6,2.75
"6599",1.7,2.75
"6600",1.8,2.75
"6601",1.9,2.75
"6602",2,2.75
"6603",2.1,2.75
"6604",2.2,2.75
"6605",2.3,2.75
"6606",2.4,2.75
"6607",2.5,2.75
"6608",2.6,2.75
"6609",2.7,2.75
"6610",2.8,2.75
"6611",2.9,2.75
"6612",3,2.75
"6613",3.1,2.75
"6614",3.2,2.75
"6615",3.3,2.75
"6616",3.4,2.75
"6617",3.5,2.75
"6618",3.6,2.75
"6619",3.7,2.75
"6620",3.8,2.75
"6621",3.9,2.75
"6622",4,2.75
"6623",4.1,2.75
"6624",4.2,2.75
"6625",-2.6,2.8
"6626",-2.5,2.8
"6627",-2.4,2.8
"6628",-2.3,2.8
"6629",-2.2,2.8
"6630",-2.1,2.8
"6631",-2,2.8
"6632",-1.9,2.8
"6633",-1.8,2.8
"6634",-1.7,2.8
"6635",-1.6,2.8
"6636",-1.5,2.8
"6637",-1.4,2.8
"6638",-1.3,2.8
"6639",-1.2,2.8
"6640",-1.1,2.8
"6641",-1,2.8
"6642",-0.9,2.8
"6643",-0.8,2.8
"6644",-0.7,2.8
"6645",-0.6,2.8
"6646",-0.5,2.8
"6647",-0.4,2.8
"6648",-0.3,2.8
"6649",-0.2,2.8
"6650",-0.1,2.8
"6651",0,2.8
"6652",0.1,2.8
"6653",0.2,2.8
"6654",0.3,2.8
"6655",0.4,2.8
"6656",0.5,2.8
"6657",0.6,2.8
"6658",0.7,2.8
"6659",0.8,2.8
"6660",0.9,2.8
"6661",1,2.8
"6662",1.1,2.8
"6663",1.2,2.8
"6664",1.3,2.8
"6665",1.4,2.8
"6666",1.5,2.8
"6667",1.6,2.8
"6668",1.7,2.8
"6669",1.8,2.8
"6670",1.9,2.8
"6671",2,2.8
"6672",2.1,2.8
"6673",2.2,2.8
"6674",2.3,2.8
"6675",2.4,2.8
"6676",2.5,2.8
"6677",2.6,2.8
"6678",2.7,2.8
"6679",2.8,2.8
"6680",2.9,2.8
"6681",3,2.8
"6682",3.1,2.8
"6683",3.2,2.8
"6684",3.3,2.8
"6685",3.4,2.8
"6686",3.5,2.8
"6687",3.6,2.8
"6688",3.7,2.8
"6689",3.8,2.8
"6690",3.9,2.8
"6691",4,2.8
"6692",4.1,2.8
"6693",4.2,2.8
"6694",-2.6,2.85
"6695",-2.5,2.85
"6696",-2.4,2.85
"6697",-2.3,2.85
"6698",-2.2,2.85
"6699",-2.1,2.85
"6700",-2,2.85
"6701",-1.9,2.85
"6702",-1.8,2.85
"6703",-1.7,2.85
"6704",-1.6,2.85
"6705",-1.5,2.85
"6706",-1.4,2.85
"6707",-1.3,2.85
"6708",-1.2,2.85
"6709",-1.1,2.85
"6710",-1,2.85
"6711",-0.9,2.85
"6712",-0.8,2.85
"6713",-0.7,2.85
"6714",-0.6,2.85
"6715",-0.5,2.85
"6716",-0.4,2.85
"6717",-0.3,2.85
"6718",-0.2,2.85
"6719",-0.1,2.85
"6720",0,2.85
"6721",0.1,2.85
"6722",0.2,2.85
"6723",0.3,2.85
"6724",0.4,2.85
"6725",0.5,2.85
"6726",0.6,2.85
"6727",0.7,2.85
"6728",0.8,2.85
"6729",0.9,2.85
"6730",1,2.85
"6731",1.1,2.85
"6732",1.2,2.85
"6733",1.3,2.85
"6734",1.4,2.85
"6735",1.5,2.85
"6736",1.6,2.85
"6737",1.7,2.85
"6738",1.8,2.85
"6739",1.9,2.85
"6740",2,2.85
"6741",2.1,2.85
"6742",2.2,2.85
"6743",2.3,2.85
"6744",2.4,2.85
"6745",2.5,2.85
"6746",2.6,2.85
"6747",2.7,2.85
"6748",2.8,2.85
"6749",2.9,2.85
"6750",3,2.85
"6751",3.1,2.85
"6752",3.2,2.85
"6753",3.3,2.85
"6754",3.4,2.85
"6755",3.5,2.85
"6756",3.6,2.85
"6757",3.7,2.85
"6758",3.8,2.85
"6759",3.9,2.85
"6760",4,2.85
"6761",4.1,2.85
"6762",4.2,2.85
"6763",-2.6,2.9
"6764",-2.5,2.9
"6765",-2.4,2.9
"6766",-2.3,2.9
"6767",-2.2,2.9
"6768",-2.1,2.9
"6769",-2,2.9
"6770",-1.9,2.9
"6771",-1.8,2.9
"6772",-1.7,2.9
"6773",-1.6,2.9
"6774",-1.5,2.9
"6775",-1.4,2.9
"6776",-1.3,2.9
"6777",-1.2,2.9
"6778",-1.1,2.9
"6779",-1,2.9
"6780",-0.9,2.9
"6781",-0.8,2.9
"6782",-0.7,2.9
"6783",-0.6,2.9
"6784",-0.5,2.9
"6785",-0.4,2.9
"6786",-0.3,2.9
"6787",-0.2,2.9
"6788",-0.1,2.9
"6789",0,2.9
"6790",0.1,2.9
"6791",0.2,2.9
"6792",0.3,2.9
"6793",0.4,2.9
"6794",0.5,2.9
"6795",0.6,2.9
"6796",0.7,2.9
"6797",0.8,2.9
"6798",0.9,2.9
"6799",1,2.9
"6800",1.1,2.9
"6801",1.2,2.9
"6802",1.3,2.9
